0	2.03064826659056	-0	0
0.001	2.03064826659056	-0	0
0.002	2.03064826659056	-0	0
0.003	2.03064826659056	-0	0
0.004	2.03064826659056	-0	0
0.005	2.03064826659056	-0	0
0.006	2.03092575191457	-0	1
0.007	2.03120320561476	-0	2
0.008	2.03120320561476	-0	2
0.009	2.03175801816534	-0	4
0.01	2.03203537702654	-0	5
0.011	2.03258999994777	-0	7
0.012	2.03314449650344	-0	9
0.013	2.03369886673673	-0	11
0.014	2.03453018532662	-0	14
0.015	2.03508423994275	-0	16
0.016	2.03619197070391	-0	20
0.017	2.0370224377822	-0	23
0.018	2.03812928617272	-0	27
0.019	2.0392356308247	-0	31
0.02	2.04061785378112	-0	36
0.021	2.04172306627798	-0	40
0.022	2.04310387512663	-0	45
0.023	2.04420795720535	-0	49
0.024	2.04558735411522	-0	54
0.025	2.047241596279	-0	60
0.026	2.04861927042498	-0	65
0.027	2.0499961625632	-0	70
0.028	2.051647401816	-0	76
0.029	2.0532975170849	-0	82
0.03	2.05494650951715	-0	88
0.031	2.05686891640905	-0	95
0.032	2.05878979837145	-0	102
0.033	2.06070915721809	-0	109
0.034	2.06290084746879	-0	117
0.035	2.06481694859003	-0	124
0.036	2.06700492046535	-0	132
0.037	2.0691909130751	-0	140
0.038	2.07164779226254	-0	149
0.039	2.07382958784028	-0	157
0.04	2.07628175216564	-0	166
0.041	2.07873142588014	-0	175
0.042	2.08117861277638	-0	184
0.043	2.0836233166392	-0	193
0.044	2.08633674665873	-0	203
0.045	2.08904712103816	-0	213
0.046	2.09175444493611	-0.09	223
0.047	2.0944587234996	-0.09	233
0.048	2.09715996186403	-0.09	243
0.049	2.10012781875003	-0.09	254
0.05	2.102822689361	-0.09	264
0.051	2.10578355410203	-0.09	275
0.052	2.10900942271517	-0.09	287
0.053	2.11196265770691	-0.09	298
0.054	2.11518021904303	-0.09	310
0.055	2.11812585373876	-0.18	321
0.056	2.12133513984602	-0.18	333
0.057	2.12454012110992	-0.18	345
0.058	2.12800733628824	-0.18	358
0.059	2.13120337690227	-0.18	370
0.06	2.13466092664071	-0.18	383
0.061	2.13811346631483	-0.18	396
0.062	2.14156100680627	-0.18	409
0.063	2.1450035589652	-0.18	422
0.064	2.14870535656961	-0.18	436
0.065	2.1524013949076	-0.18	450
0.066	2.15609168740913	-0.18	464
0.067	2.15977624746245	-0.18	478
0.068	2.16345508841427	-0.27	492
0.069	2.16739037238336	-0.27	507
0.07	2.17131912264309	-0.27	522
0.071	2.17524135545173	-0.27	537
0.072	2.17889624017977	-0.27	551
0.073	2.18306633347956	-0.27	567
0.074	2.18696911094673	-0.27	582
0.075	2.19086543545914	-0.27	597
0.076	2.19501442036526	-0.27	613
0.077	2.19915610077737	-0.27	629
0.078	2.20329049596837	-0.27	645
0.079	2.20741762514346	-0.36	661
0.08	2.21153750744036	-0.36	677
0.081	2.21565016192966	-0.36	693
0.082	2.22001195904824	-0.36	710
0.083	2.22436564081421	-0.36	727
0.084	2.22871122985508	-0.36	744
0.085	2.23304874871432	-0.36	761
0.086	2.23763264448208	-0.45	779
0.087	2.24195361889017	-0.45	796
0.088	2.24652004711568	-0.45	814
0.089	2.25082457154983	-0.45	831
0.09	2.25537363188678	-0.45	849
0.091	2.25991379872349	-0.45	867
0.092	2.26444509811492	-0.54	885
0.093	2.26921854495404	-0.54	904
0.094	2.27373169821185	-0.54	922
0.095	2.27848604832703	-0.54	941
0.096	2.28298116423595	-0.54	959
0.097	2.28771653199632	-0.54	978
0.098	2.29244219620829	-0.54	997
0.099	2.29715818666757	-0.54	1016
0.1	2.30186453304804	-0.54	1035
0.101	2.3065612649023	-0.54	1054
0.102	2.31124841166235	-0.54	1073
0.103	2.31617192748975	-0.63	1093
0.104	2.3210848892368	-0.63	1113
0.105	2.32574245805715	-0.63	1132
0.106	2.33063493671842	-0.63	1152
0.107	2.33551696088602	-0.63	1172
0.108	2.34038856403371	-0.63	1192
0.109	2.34524977949251	-0.63	1212
0.11	2.35010064045145	-0.72	1232
0.111	2.35518293658639	-0.72	1253
0.112	2.36001267398252	-0.72	1273
0.113	2.36483215723615	-0.72	1293
0.114	2.36988161432388	-0.72	1314
0.115	2.37468017841751	-0.72	1334
0.116	2.37970774189148	-0.81	1355
0.117	2.38448552273081	-0.81	1375
0.118	2.38949133467361	-0.81	1396
0.119	2.39448606021415	-0.81	1417
0.12	2.39946973614135	-0.81	1438
0.121	2.40444239908159	-0.81	1459
0.122	2.40964008310922	-0.9	1481
0.123	2.41459030924868	-0.9	1502
0.124	2.41952963303079	-0.9	1523
0.125	2.42469250844755	-0.9	1545
0.126	2.42960962043859	-0.9	1566
0.127	2.43474930483972	-0.9	1588
0.128	2.43964435453082	-0.9	1609
0.129	2.44476100382299	-0.9	1631
0.13	2.44986592754696	-0.99	1653
0.131	2.45472790806231	-0.99	1674
0.132	2.46004075914703	-0.99	1697
0.133	2.46511074699231	-0.99	1719
0.134	2.47016916920981	-0.99	1741
0.135	2.47521606532961	-0.99	1763
0.136	2.48025147470185	-1.08	1785
0.137	2.48550352703176	-1.08	1808
0.138	2.49051556259633	-1.08	1830
0.139	2.49574326374426	-1.08	1853
0.14	2.50073208787214	-1.08	1875
0.141	2.50593560680301	-1.08	1898
0.142	2.51112683067887	-1.08	1921
0.143	2.51630580302507	-1.17	1944
0.144	2.52147256716177	-1.17	1967
0.145	2.52662716620512	-1.17	1990
0.146	2.53176964306848	-1.17	2013
0.147	2.53690004046361	-1.17	2036
0.148	2.54201840090185	-1.17	2059
0.149	2.54712476669529	-1.26	2082
0.15	2.55221917995794	-1.26	2105
0.151	2.5573016826069	-1.26	2128
0.152	2.56237231636347	-1.26	2151
0.153	2.56765080320202	-1.26	2175
0.154	2.57269731205881	-1.26	2198
0.155	2.57795071491596	-1.26	2222
0.156	2.58297327063532	-1.35	2245
0.157	2.58820176789015	-1.35	2269
0.158	2.59320054060776	-1.35	2292
0.159	2.59818773634889	-1.35	2315
0.16	2.6033794671961	-1.35	2339
0.161	2.60834313035493	-1.35	2362
0.162	2.61351039236437	-1.44	2386
0.163	2.61862804091679	-1.44	2410
0.164	2.62351434391946	-1.44	2433
0.165	2.62860148844006	-1.44	2457
0.166	2.63367682028947	-1.44	2481
0.167	2.63874038056465	-1.44	2505
0.168	2.6437922101721	-1.44	2529
0.169	2.64883234982905	-1.53	2553
0.17	2.65386084006446	-1.53	2577
