Record Length,2.500000e+03,,   0.300000000000,  -3.00000,
Sample Interval,2.000000e-04,,   0.300200000000,  -2.80000,
Trigger Point,-1.500000000000e+03,,   0.300400000000,  -3.00000,
,,,   0.300600000000,  -3.00000,
,,,   0.300800000000,  -3.00000,
,,,   0.301000000000,  -2.80000,
Source,CH2,,   0.301200000000,  -2.80000,
Vertical Units,V,,   0.301400000000,  -3.00000,
Vertical Scale,5.000000e+00,,   0.301600000000,  -3.00000,
Vertical Offset,0.000000e+00,,   0.301800000000,  -3.00000,
Horizontal Units,s,,   0.302000000000,  -3.00000,
Horizontal Scale,5.000000e-02,,   0.302200000000,  -2.80000,
Pt Fmt,Y,,   0.302400000000,  -3.00000,
Yzero,0.000000e+00,,   0.302600000000,  -3.00000,
Probe Atten,1.000000e+01,,   0.302800000000,  -2.80000,
Model Number,TDS2024B,,   0.303000000000,  -2.80000,
Serial Number,C020851,,   0.303200000000,  -3.00000,
Firmware Version,FV:v22.16,,   0.303400000000,  -2.80000,
,,,0.303600000000,  -3.00000,
,,,0.303800000000,  -3.00000,
,,,0.304000000000,  -3.00000,
,,,0.304200000000,  -2.80000,
,,,0.304400000000,  -3.00000,
,,,0.304600000000,  -3.00000,
,,,0.304800000000,  -3.00000,
,,,0.305000000000,  -3.00000,
,,,0.305200000000,  -2.80000,
,,,0.305400000000,  -3.00000,
,,,0.305600000000,  -3.00000,
,,,0.305800000000,  -3.00000,
,,,0.306000000000,  -3.00000,
,,,0.306200000000,  -3.00000,
,,,0.306400000000,  -3.00000,
,,,0.306600000000,  -3.00000,
,,,0.306800000000,  -2.80000,
,,,0.307000000000,  -2.80000,
,,,0.307200000000,  -3.00000,
,,,0.307400000000,  -3.00000,
,,,0.307600000000,  -3.00000,
,,,0.307800000000,  -3.00000,
,,,0.308000000000,  -2.80000,
,,,0.308200000000,  -2.80000,
,,,0.308400000000,  -3.00000,
,,,0.308600000000,  -3.00000,
,,,0.308800000000,  -3.00000,
,,,0.309000000000,  -3.00000,
,,,0.309200000000,  -3.00000,
,,,0.309400000000,  -2.80000,
,,,0.309600000000,  -3.00000,
,,,0.309800000000,  -2.80000,
